"","county","date","diagnosis","catt_cases","goat_cases","shp_cases","cam_cases","diseases","hum_cases","species","farming","agropastoral","pastoral","fishing","riverine","year","hum_pop","incidence","sheep_pop","goat_pop","cam_pop","donkeys_pop","pigs_pop","catt_pop","catt_incidence","cam_incidence","goat_incidence","shp_incidence","human_incidence"
"5946","Nakuru",2018-07-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3950,"Human","Yes","No","No","No","No",2018,2116363,187,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,187
"5947","Nakuru",2018-08-01,"Clinical",NA,NA,NA,NA,"brucellosis",751,"Human","Yes","No","No","No","No",2018,2116363,35,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,35
"5948","Nakuru",2018-08-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3414,"Human","Yes","No","No","No","No",2018,2116363,161,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,161
"5949","Nakuru",2018-09-01,"Clinical",NA,NA,NA,NA,"brucellosis",679,"Human","Yes","No","No","No","No",2018,2116363,32,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,32
"5950","Nakuru",2018-09-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3486,"Human","Yes","No","No","No","No",2018,2116363,165,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,165
"5951","Nakuru",2018-10-01,"Clinical",NA,NA,NA,NA,"brucellosis",837,"Human","Yes","No","No","No","No",2018,2116363,40,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,40
"5952","Nakuru",2018-10-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3878,"Human","Yes","No","No","No","No",2018,2116363,183,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,183
"5953","Nakuru",2018-11-01,"Clinical",NA,NA,NA,NA,"brucellosis",720,"Human","Yes","No","No","No","No",2018,2116363,34,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,34
"5954","Nakuru",2018-11-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3296,"Human","Yes","No","No","No","No",2018,2116363,156,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,156
"5955","Nakuru",2018-12-01,"Clinical",NA,NA,NA,NA,"brucellosis",643,"Human","Yes","No","No","No","No",2018,2116363,30,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,30
"5956","Nakuru",2018-12-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2577,"Human","Yes","No","No","No","No",2018,2116363,122,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,122
"5957","Nakuru",2019-01-01,"Clinical",NA,NA,NA,NA,"brucellosis",777,"Human","Yes","No","No","No","No",2019,2162202,36,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,36
"5958","Nakuru",2019-01-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3270,"Human","Yes","No","No","No","No",2019,2162202,151,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,151
"5959","Nakuru",2019-02-01,"Clinical",NA,NA,NA,NA,"brucellosis",628,"Human","Yes","No","No","No","No",2019,2162202,29,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,29
"5960","Nakuru",2019-02-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3201,"Human","Yes","No","No","No","No",2019,2162202,148,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,148
"5961","Nakuru",2019-03-01,"Clinical",NA,NA,NA,NA,"brucellosis",744,"Human","Yes","No","No","No","No",2019,2162202,34,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,34
"5962","Nakuru",2019-03-01,"Lab confirmed",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064442,410784,776,45584,33790,793052,1.261,NA,NA,NA,NA
"5963","Nakuru",2019-03-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3670,"Human","Yes","No","No","No","No",2019,2162202,170,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,170
"5964","Nakuru",2019-04-01,"Clinical",NA,NA,NA,NA,"brucellosis",688,"Human","Yes","No","No","No","No",2019,2162202,32,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,32
"5965","Nakuru",2019-04-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3120,"Human","Yes","No","No","No","No",2019,2162202,144,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,144
"5966","Nakuru",2019-05-01,"Clinical",NA,NA,NA,NA,"brucellosis",921,"Human","Yes","No","No","No","No",2019,2162202,43,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,43
"5967","Nakuru",2019-05-01,"Clinically confirmed",6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064442,410784,776,45584,33790,793052,7.5657,NA,24.3437,NA,NA
"5968","Nakuru",2019-05-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3674,"Human","Yes","No","No","No","No",2019,2162202,170,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,170
"5969","Nakuru",2019-06-01,"Clinical",NA,NA,NA,NA,"brucellosis",678,"Human","Yes","No","No","No","No",2019,2162202,31,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,31
"5970","Nakuru",2019-06-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3119,"Human","Yes","No","No","No","No",2019,2162202,144,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,144
"5971","Nakuru",2019-07-01,"Clinical",NA,NA,NA,NA,"brucellosis",1013,"Human","Yes","No","No","No","No",2019,2162202,47,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,47
"5972","Nakuru",2019-07-01,"Laboratory",NA,NA,NA,NA,"brucellosis",4190,"Human","Yes","No","No","No","No",2019,2162202,194,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,194
"5973","Nakuru",2019-08-01,"Clinical",NA,NA,NA,NA,"brucellosis",954,"Human","Yes","No","No","No","No",2019,2162202,44,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,44
"5974","Nakuru",2019-08-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3263,"Human","Yes","No","No","No","No",2019,2162202,151,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,151
"5975","Nakuru",2019-09-01,"Clinical",NA,NA,NA,NA,"brucellosis",898,"Human","Yes","No","No","No","No",2019,2162202,42,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,42
"5976","Nakuru",2019-09-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3837,"Human","Yes","No","No","No","No",2019,2162202,177,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,177
"5977","Nakuru",2019-10-01,"Clinical",NA,NA,NA,NA,"brucellosis",894,"Human","Yes","No","No","No","No",2019,2162202,41,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,41
"5978","Nakuru",2019-10-01,"Laboratory",NA,NA,NA,NA,"brucellosis",4382,"Human","Yes","No","No","No","No",2019,2162202,203,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,203
"5979","Nakuru",2019-11-01,"Clinical",NA,NA,NA,NA,"brucellosis",818,"Human","Yes","No","No","No","No",2019,2162202,38,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,38
"5980","Nakuru",2019-11-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3583,"Human","Yes","No","No","No","No",2019,2162202,166,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,166
"5981","Nakuru",2019-12-01,"Clinical",NA,NA,NA,NA,"brucellosis",743,"Human","Yes","No","No","No","No",2019,2162202,34,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,34
"5982","Nakuru",2019-12-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3034,"Human","Yes","No","No","No","No",2019,2162202,140,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,140
"5983","Nakuru",2020-01-01,"Clinical",NA,NA,NA,NA,"brucellosis",959,"Human","Yes","No","No","No","No",2020,2202000,44,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,44
"5984","Nakuru",2020-01-01,"Laboratory",NA,NA,NA,NA,"brucellosis",4694,"Human","Yes","No","No","No","No",2020,2202000,213,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,213
"5985","Nakuru",2020-02-01,"Clinical",NA,NA,NA,NA,"brucellosis",1032,"Human","Yes","No","No","No","No",2020,2202000,47,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,47
"5986","Nakuru",2020-02-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3957,"Human","Yes","No","No","No","No",2020,2202000,180,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,180
"5987","Nakuru",2020-03-01,"Clinical",NA,NA,NA,NA,"brucellosis",1105,"Human","Yes","No","No","No","No",2020,2202000,50,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,50
"5988","Nakuru",2020-03-01,"Laboratory",NA,NA,NA,NA,"brucellosis",4064,"Human","Yes","No","No","No","No",2020,2202000,185,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,185
"5989","Nakuru",2020-04-01,"Clinical",NA,NA,NA,NA,"brucellosis",775,"Human","Yes","No","No","No","No",2020,2202000,35,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,35
"5990","Nakuru",2020-04-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2653,"Human","Yes","No","No","No","No",2020,2202000,120,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,120
"5991","Nakuru",2020-05-01,"Clinical",NA,NA,NA,NA,"brucellosis",827,"Human","Yes","No","No","No","No",2020,2202000,38,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,38
"5992","Nakuru",2020-05-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3064,"Human","Yes","No","No","No","No",2020,2202000,139,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,139
"5993","Nakuru",2020-06-01,"Clinical",NA,NA,NA,NA,"brucellosis",838,"Human","Yes","No","No","No","No",2020,2202000,38,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,38
"5994","Nakuru",2020-06-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2749,"Human","Yes","No","No","No","No",2020,2202000,125,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,125
"5995","Nakuru",2020-07-01,"Clinical",NA,NA,NA,NA,"brucellosis",930,"Human","Yes","No","No","No","No",2020,2202000,42,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,42
"5996","Nakuru",2020-07-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2649,"Human","Yes","No","No","No","No",2020,2202000,120,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,120
"5997","Nakuru",2020-08-01,"Clinical",NA,NA,NA,NA,"brucellosis",905,"Human","Yes","No","No","No","No",2020,2202000,41,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,41
"5998","Nakuru",2020-08-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2717,"Human","Yes","No","No","No","No",2020,2202000,123,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,123
"5999","Nakuru",2020-09-01,"Clinical",NA,NA,NA,NA,"brucellosis",976,"Human","Yes","No","No","No","No",2020,2202000,44,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,44
"6000","Nakuru",2020-09-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2834,"Human","Yes","No","No","No","No",2020,2202000,129,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,129
"6001","Nakuru",2020-10-01,"Clinical",NA,NA,NA,NA,"brucellosis",956,"Human","Yes","No","No","No","No",2020,2202000,43,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,43
"6002","Nakuru",2020-10-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3217,"Human","Yes","No","No","No","No",2020,2202000,146,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,146
"6003","Nakuru",2020-11-01,"Clinical",NA,NA,NA,NA,"brucellosis",926,"Human","Yes","No","No","No","No",2020,2202000,42,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,42
"6004","Nakuru",2020-11-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3259,"Human","Yes","No","No","No","No",2020,2202000,148,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,148
"6005","Nakuru",2020-12-01,"Clinical",NA,NA,NA,NA,"brucellosis",723,"Human","Yes","No","No","No","No",2020,2202000,33,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,33
"6006","Nakuru",2020-12-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3373,"Human","Yes","No","No","No","No",2020,2202000,153,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,153
"6007","Nakuru",2021-01-01,"Clinical",NA,NA,NA,NA,"brucellosis",610,"Human","Yes","No","No","No","No",2021,2251000,27,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,27
"6008","Nakuru",2021-01-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2829,"Human","Yes","No","No","No","No",2021,2251000,126,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,126
"6009","Nakuru",2021-02-01,"Clinical",NA,NA,NA,NA,"brucellosis",685,"Human","Yes","No","No","No","No",2021,2251000,30,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,30
"6010","Nakuru",2021-02-01,"Clinically confirmed",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064442,410784,776,45584,33790,793052,2.5219,NA,NA,NA,NA
"6011","Nakuru",2021-02-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2903,"Human","Yes","No","No","No","No",2021,2251000,129,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,129
"6012","Nakuru",2021-03-01,"Clinical",NA,NA,NA,NA,"brucellosis",795,"Human","Yes","No","No","No","No",2021,2251000,35,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,35
"6013","Nakuru",2021-03-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3133,"Human","Yes","No","No","No","No",2021,2251000,139,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,139
"6014","Nakuru",2021-04-01,"Clinical",NA,NA,NA,NA,"brucellosis",683,"Human","Yes","No","No","No","No",2021,2251000,30,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,30
"6015","Nakuru",2021-04-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2602,"Human","Yes","No","No","No","No",2021,2251000,116,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,116
"6016","Nakuru",2021-05-01,"Clinical",NA,NA,NA,NA,"brucellosis",647,"Human","Yes","No","No","No","No",2021,2251000,29,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,29
"6017","Nakuru",2021-05-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2419,"Human","Yes","No","No","No","No",2021,2251000,107,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,107
"6018","Nakuru",2021-06-01,"Clinical",NA,NA,NA,NA,"brucellosis",830,"Human","Yes","No","No","No","No",2021,2251000,37,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,37
"6019","Nakuru",2021-06-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2753,"Human","Yes","No","No","No","No",2021,2251000,122,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,122
"6020","Nakuru",2021-07-01,"Clinical",NA,NA,NA,NA,"brucellosis",605,"Human","Yes","No","No","No","No",2021,2251000,27,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,27
"6021","Nakuru",2021-07-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2331,"Human","Yes","No","No","No","No",2021,2251000,104,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,104
"6022","Nakuru",2021-08-01,"Clinical",NA,NA,NA,NA,"brucellosis",679,"Human","Yes","No","No","No","No",2021,2251000,30,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,30
"6023","Nakuru",2021-08-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2884,"Human","Yes","No","No","No","No",2021,2251000,128,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,128
"6024","Nakuru",2021-09-01,"Clinical",NA,NA,NA,NA,"brucellosis",801,"Human","Yes","No","No","No","No",2021,2251000,36,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,36
"6025","Nakuru",2021-09-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2815,"Human","Yes","No","No","No","No",2021,2251000,125,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,125
"6026","Nakuru",2021-10-01,"Clinical",NA,NA,NA,NA,"brucellosis",731,"Human","Yes","No","No","No","No",2021,2251000,32,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,32
"6027","Nakuru",2021-10-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2337,"Human","Yes","No","No","No","No",2021,2251000,104,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,104
"6028","Nakuru",2021-11-01,"Clinical",NA,NA,NA,NA,"brucellosis",780,"Human","Yes","No","No","No","No",2021,2251000,35,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,35
"6029","Nakuru",2021-11-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2635,"Human","Yes","No","No","No","No",2021,2251000,117,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,117
"6030","Nakuru",2021-12-01,"Clinical",NA,NA,NA,NA,"brucellosis",674,"Human","Yes","No","No","No","No",2021,2251000,30,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,30
"6031","Nakuru",2021-12-01,"Laboratory",NA,NA,NA,NA,"brucellosis",2809,"Human","Yes","No","No","No","No",2021,2251000,125,1064442,410784,776,45584,33790,793052,NA,NA,NA,NA,125
"6032","Nandi",2014-01-01,"Clinical",NA,NA,NA,NA,"brucellosis",296,"Human","Yes","No","No","No","No",2014,816256,36,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,36
"6033","Nandi",2014-01-01,"Laboratory",NA,NA,NA,NA,"brucellosis",NA,"Human","Yes","No","No","No","No",2014,816256,NA,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,NA
"6034","Nandi",2014-02-01,"Clinical",NA,NA,NA,NA,"brucellosis",324,"Human","Yes","No","No","No","No",2014,816256,40,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,40
"6035","Nandi",2014-02-01,"Laboratory",NA,NA,NA,NA,"brucellosis",NA,"Human","Yes","No","No","No","No",2014,816256,NA,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,NA
"6036","Nandi",2014-03-01,"Clinical",NA,NA,NA,NA,"brucellosis",405,"Human","Yes","No","No","No","No",2014,816256,50,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,50
"6037","Nandi",2014-03-01,"Laboratory",NA,NA,NA,NA,"brucellosis",NA,"Human","Yes","No","No","No","No",2014,816256,NA,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,NA
"6038","Nandi",2014-04-01,"Clinical",NA,NA,NA,NA,"brucellosis",376,"Human","Yes","No","No","No","No",2014,816256,46,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,46
"6039","Nandi",2014-04-01,"Laboratory",NA,NA,NA,NA,"brucellosis",NA,"Human","Yes","No","No","No","No",2014,816256,NA,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,NA
"6040","Nandi",2014-05-01,"Clinical",NA,NA,NA,NA,"brucellosis",358,"Human","Yes","No","No","No","No",2014,816256,44,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,44
"6041","Nandi",2014-05-01,"Laboratory",NA,NA,NA,NA,"brucellosis",NA,"Human","Yes","No","No","No","No",2014,816256,NA,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,NA
"6042","Nandi",2014-06-01,"Clinical",NA,NA,NA,NA,"brucellosis",345,"Human","Yes","No","No","No","No",2014,816256,42,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,42
"6043","Nandi",2014-06-01,"Laboratory",NA,NA,NA,NA,"brucellosis",NA,"Human","Yes","No","No","No","No",2014,816256,NA,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,NA
"6044","Nandi",2014-07-01,"Clinical",NA,NA,NA,NA,"brucellosis",491,"Human","Yes","No","No","No","No",2014,816256,60,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,60
"6045","Nandi",2014-07-01,"Laboratory",NA,NA,NA,NA,"brucellosis",NA,"Human","Yes","No","No","No","No",2014,816256,NA,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,NA
"6046","Nandi",2014-08-01,"Clinical",NA,NA,NA,NA,"brucellosis",342,"Human","Yes","No","No","No","No",2014,816256,42,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,42
"6047","Nandi",2014-08-01,"Laboratory",NA,NA,NA,NA,"brucellosis",14,"Human","Yes","No","No","No","No",2014,816256,2,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,2
"6048","Nandi",2014-09-01,"Clinical",NA,NA,NA,NA,"brucellosis",412,"Human","Yes","No","No","No","No",2014,816256,50,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,50
"6049","Nandi",2014-09-01,"Laboratory",NA,NA,NA,NA,"brucellosis",18,"Human","Yes","No","No","No","No",2014,816256,2,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,2
"6050","Nandi",2014-10-01,"Clinical",NA,NA,NA,NA,"brucellosis",413,"Human","Yes","No","No","No","No",2014,816256,51,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,51
"6051","Nandi",2014-10-01,"Laboratory",NA,NA,NA,NA,"brucellosis",28,"Human","Yes","No","No","No","No",2014,816256,3,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,3
"6052","Nandi",2014-11-01,"Clinical",NA,NA,NA,NA,"brucellosis",263,"Human","Yes","No","No","No","No",2014,816256,32,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,32
"6053","Nandi",2014-11-01,"Laboratory",NA,NA,NA,NA,"brucellosis",NA,"Human","Yes","No","No","No","No",2014,816256,NA,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,NA
"6054","Nandi",2014-12-01,"Clinical",NA,NA,NA,NA,"brucellosis",266,"Human","Yes","No","No","No","No",2014,816256,33,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,33
"6055","Nandi",2014-12-01,"Laboratory",NA,NA,NA,NA,"brucellosis",NA,"Human","Yes","No","No","No","No",2014,816256,NA,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,NA
"6056","Nandi",2015-01-01,"Clinical",NA,NA,NA,NA,"brucellosis",325,"Human","Yes","No","No","No","No",2015,829697,39,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,39
"6057","Nandi",2015-01-01,"Laboratory",NA,NA,NA,NA,"brucellosis",139,"Human","Yes","No","No","No","No",2015,829697,17,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,17
"6058","Nandi",2015-02-01,"Clinical",NA,NA,NA,NA,"brucellosis",363,"Human","Yes","No","No","No","No",2015,829697,44,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,44
"6059","Nandi",2015-02-01,"Laboratory",NA,NA,NA,NA,"brucellosis",292,"Human","Yes","No","No","No","No",2015,829697,35,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,35
"6060","Nandi",2015-03-01,"Clinical",NA,NA,NA,NA,"brucellosis",712,"Human","Yes","No","No","No","No",2015,829697,86,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,86
"6061","Nandi",2015-03-01,"Laboratory",NA,NA,NA,NA,"brucellosis",284,"Human","Yes","No","No","No","No",2015,829697,34,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,34
"6062","Nandi",2015-04-01,"Clinical",NA,NA,NA,NA,"brucellosis",425,"Human","Yes","No","No","No","No",2015,829697,51,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,51
"6063","Nandi",2015-04-01,"Laboratory",NA,NA,NA,NA,"brucellosis",555,"Human","Yes","No","No","No","No",2015,829697,67,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,67
"6064","Nandi",2015-05-01,"Clinical",NA,NA,NA,NA,"brucellosis",441,"Human","Yes","No","No","No","No",2015,829697,53,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,53
"6065","Nandi",2015-05-01,"Laboratory",NA,NA,NA,NA,"brucellosis",276,"Human","Yes","No","No","No","No",2015,829697,33,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,33
"6066","Nandi",2015-06-01,"Clinical",NA,NA,NA,NA,"brucellosis",461,"Human","Yes","No","No","No","No",2015,829697,56,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,56
"6067","Nandi",2015-06-01,"Laboratory",NA,NA,NA,NA,"brucellosis",351,"Human","Yes","No","No","No","No",2015,829697,42,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,42
"6068","Nandi",2015-07-01,"Clinical",NA,NA,NA,NA,"brucellosis",864,"Human","Yes","No","No","No","No",2015,829697,104,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,104
"6069","Nandi",2015-07-01,"Laboratory",NA,NA,NA,NA,"brucellosis",813,"Human","Yes","No","No","No","No",2015,829697,98,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,98
"6070","Nandi",2015-08-01,"Clinical",NA,NA,NA,NA,"brucellosis",327,"Human","Yes","No","No","No","No",2015,829697,39,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,39
"6071","Nandi",2015-08-01,"Laboratory",NA,NA,NA,NA,"brucellosis",943,"Human","Yes","No","No","No","No",2015,829697,114,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,114
"6072","Nandi",2015-09-01,"Clinical",NA,NA,NA,NA,"brucellosis",579,"Human","Yes","No","No","No","No",2015,829697,70,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,70
"6073","Nandi",2015-09-01,"Laboratory",NA,NA,NA,NA,"brucellosis",601,"Human","Yes","No","No","No","No",2015,829697,72,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,72
"6074","Nandi",2015-10-01,"Clinical",NA,NA,NA,NA,"brucellosis",471,"Human","Yes","No","No","No","No",2015,829697,57,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,57
"6075","Nandi",2015-10-01,"Laboratory",NA,NA,NA,NA,"brucellosis",446,"Human","Yes","No","No","No","No",2015,829697,54,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,54
"6076","Nandi",2015-11-01,"Clinical",NA,NA,NA,NA,"brucellosis",507,"Human","Yes","No","No","No","No",2015,829697,61,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,61
"6077","Nandi",2015-11-01,"Laboratory",NA,NA,NA,NA,"brucellosis",182,"Human","Yes","No","No","No","No",2015,829697,22,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,22
"6078","Nandi",2015-12-01,"Clinical",NA,NA,NA,NA,"brucellosis",494,"Human","Yes","No","No","No","No",2015,829697,60,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,60
"6079","Nandi",2015-12-01,"Laboratory",NA,NA,NA,NA,"brucellosis",594,"Human","Yes","No","No","No","No",2015,829697,72,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,72
"6080","Nandi",2016-01-01,"Clinical",NA,NA,NA,NA,"brucellosis",540,"Human","Yes","No","No","No","No",2016,843359,64,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,64
"6081","Nandi",2016-01-01,"Laboratory",NA,NA,NA,NA,"brucellosis",1007,"Human","Yes","No","No","No","No",2016,843359,119,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,119
"6082","Nandi",2016-02-01,"Clinical",NA,NA,NA,NA,"brucellosis",947,"Human","Yes","No","No","No","No",2016,843359,112,195424,70192,0,8688,1724,486836,NA,NA,NA,NA,112
